1_F_COD_P;1_F_COD_M;ID_MUNICIPIO;ID_UNGS;ID_UTPMP;1_FECHAC;1_ENC_CARGA;1_ENC_REPP;2_PARTIDO;2_LOC;2_NBARRIO_OF;2_NBARRIO_A1;2_NBARRIO_A2;2_AÑO;2_SUP_HA;2_CANT_FLIA;2_TIPO_BARRIO;2_OBS_DUDOSOS;2_TIPO_DUD;2_JUD;2_DIREC;2_REF_BARRIO;UI1;UI1_NUM_PROV;UI1_NUM_DEF;UI1_NEXP;4_E_LIBRE;4_EQUIP_US-H;4_EQUIP_JI;4_EQUIP_EP;4_EQUIP_ES;4_EQUIP_COM;4_EQUIP_ZOOM;4_EQUIP_O;4_TP_COLE;4_TP_FFCC;4_TP_REM-COM;4_ISU_EEMI;4_ISU_EEMC;4_ISU_APUB;4_ISU_AC;4_ISU_AP;4_ISU_RC;4_ISU_EXC;4_ISU_GAS;4_ISU_PAV;4_ISU_CC;4_ISU_PLUV;4_ISU_RR;4_ORG_PART;4_CONT_REF_N;4_CONT_REF_T;4_SAMB_SPROB;4_SAMB_RE;4_SAMB_INUN;4_SAMB_TFERROV;4_SAMB_CSIR;4_SAMB_CIND;4_SAMB_SD;4_SITU_AMB_O;UI3_INF_URB;UI3_INF_URB_FECHA;UI3_CENSO;UI3_CENSO_FECHA;5_PROC_REG;5_ENC_LEG_D2225/95;5_ENC_LEG_D4686/96;5_ENC_LEG_D815/89;5_ENC_LEG_L243374;5_ENC_LEG_L23073;5_ENC_LEG_EXP;5_ENC_LEG_EXP_NUM;5_ENC_LEG_O;5_AI;5_AIPUB_IVIV;5_AIPUB_INF;5_AIPUB_EQUIP;5_ANT_IPUB_O;5_ORG_INAC;5_ORG_INAPROV;5_ORG_INAMUN;5_ORG_IPROG;5_ORG_IFECHA;UI4_PLANO;UI4_PFECHA;UI4_CIRC10;UI4_GEO_PART;UI4_GEO_NUM;UI4_GEO_AÑO;UI4_REG_LEG;UI4_REG_FOLIO;UI4_REG_FECHA;UI4_EPR;UI4_REG_14449;E_REV;Recorridos de la subsecretaría (fecha);OBSERVACIONES;ID_FOLIO;ESTADO
004;0002;2;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;15 de Octubre  ;;;0;1,70;;Otro;Villa/Conjunto habitacional tugurizado;Conjunto habitacional tugurizado;;Debenedetti, Campaña, Diaz de Solis, Ayolas;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura total;;Cobertura total;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040002;Validacion y/o completamiento
004;0003;3;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;16 de Marzo;;;1988;2,50;108;Asentamiento precario;;;;Otero, 3 de Arroyos, Chivilcoy y Bolivar;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura parcial;;Sin dato;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Si;;Agua + Trabajo;;;;;;;;;;;;;;;;;;;;0040003;Validacion y/o completamiento
004;0004;4;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Almafuerte;;;0;1,20;71;Asentamiento precario;;;;San Carlos, Almirante Solier, Echeverría y Varela;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura total;;Cobertura total;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040004;Validacion y/o completamiento
004;0005;5;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;Wilde;Azul;;;1951;4,10;342;Villa;;;;Avenida Ramon Franco , Dr. Caviglia, Lincoln, Emilio Zola;sin dato;Mapeo preliminar;;;;Si;Distante > 1 km;Próximo al barrio;Próximo al barrio;Próximo al barrio;Sin dato;Sin dato;;Dentro del barrio;Próximo al barrio;Sin dato;Cobertura parcial;Sin dato;Cobertura parcial;Sin dato;Cobertura parcial;Cobertura total;Sin dato;Cobertura parcial;Cobertura parcial;Cobertura parcial;;Cobertura parcial;Club Barrio Azul;sin dato;sin dato;No;No;Si;No;No;No;No;;;;;;Si;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;;;Si;Si;Si;Plan Federal de Viviendas (240 viviendas terminadas en 2011, 100 en construccion, esponjamiento);Si;No;Si;;;;;;;;;;;;;;;;;0040005;Validacion y/o completamiento
004;0006;6;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Corina;;;1956;57,40;1054;Asentamiento precario;;;;Casacuberta, Carabelas, Posadas, Cangallo, Pico, Campichuelo, Cent. Uruguayo, Caxaraville, Oyuela, Valle, San Lorenzo, Cangallo, Deheza, Cosquin, Suipacha, Carabelas, Deheza, Lautaro, Suipacha, Corrales, Deheza, Los Pozos y Suipacha ;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura parcial;Cobertura total;;Cobertura total;;Cobertura parcial;Cobertura total;;;;;;;;;;;;;;;;;;;Si;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Si;13680;;;Si;;;Mejor Vivir (300 mejoramientos);;;;;;;;;;;;;;;;;;;;0040006;Validacion y/o completamiento
004;0007;7;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;El Arroyo / San Cayetano;;;1997;4,90;320;Asentamiento precario;;;;Darwin, Tres Arroyos, Juan B. Justo y San Isidro;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura parcial;;Sin dato;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Si;;Agua + Trabajo;;;;;;;;;;;;;;;;;;;;0040007;Validacion y/o completamiento
004;0008;8;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;El Futuro;;;1985;4,20;600;Asentamiento precario;;;;Salcedo, Varela, Lynch y Mansilla;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura total;;Cobertura total;;Cobertura total;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040008;Validacion y/o completamiento
004;0009;9;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;El Porvenir;;;0;2,10;;Otro;Asentamiento/Conjunto habitacional;Conjunto habitacional tugurizado;;San Carlos, Mansilla, Salcedo y Arredondo;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Sin dato;Cobertura total;Cobertura total;;Cobertura total;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040009;Validacion y/o completamiento
004;0010;10;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;Sarandi;Honor y Dignidad;;;2000;6,00;180;sin dato;;;;Barrio 7 de Enero, Pitagoras, Suipacha y Camino Gral Belgrano;a unas 3 cuadras del limite  con Lanus, del que lo separa el Camino General Belgrano.;Mapeo preliminar;;;;;Próximo al barrio;Próximo al barrio;;;Dentro del barrio;;Polideportivo Deheza;;;;Cobertura total;inexistente;Cobertura parcial;inexistente;;inexistente;;inexistente;;;inexistente;;Club de Madres Unidad y Lucha / Huerta Comunitaria Unidad y Lucha;sin dato;sin dato;;;;;;;;basulares domesticos;Si;00/03/2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040010;Validacion y/o completamiento
004;0011;11;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;Dock Sud;Inflamable;Shell;;1900;38,80;1500;Villa;;;Si;Sargento Ponce, Genova, Morse, Autopista, canal Sarandí;lindante al polo petroquímico de Dock Sud;Mapeo preliminar;;;;Si;Dentro del barrio;Dentro del barrio;Dentro del barrio;Distante > 1 km;Dentro del barrio;Dentro del barrio;;Dentro del barrio;Distante > 1 km;Dentro del barrio;Cobertura parcial;Cobertura parcial;Cobertura total;Cobertura parcial;inexistente;Cobertura parcial;Cobertura parcial;inexistente;Cobertura parcial;Cobertura parcial;Cobertura parcial;Cobertura parcial;"Sociedad de Fomento (COFOMECO), Asociación civil Sembrando Juntos, Junta vecinal, Comedor ""Pie Pequeño"", ""Mis Angelitos"", Vecinos Unidos";;;No;No;Si;No;No;Si;Si;;;;;;Si;;;;;;;;14268;No;No;No;No;;;;;;;;;;;;;;;;;;;;;0040011;Validacion y/o completamiento
004;0012;12;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;Dock Sud;Isla Maciel;;;1955;11,90;800;Villa;;;No;A. del Valle, Carlos Pellegrini, Pinzon, M. Estevez;;Mapeo preliminar;;;;Si;Dentro del barrio;Dentro del barrio;Dentro del barrio;Dentro del barrio;Dentro del barrio;Próximo al barrio;Envion;Dentro del barrio;Distante > 1 km;Dentro del barrio;Cobertura parcial;Cobertura parcial;Cobertura parcial;Cobertura parcial;Cobertura parcial;Cobertura parcial;Cobertura parcial;Cobertura parcial;Cobertura total;Cobertura parcial;Cobertura parcial;Cobertura parcial;Org. Sociales y politicas / Trabajo em eñ barrio;;;No;No;Si;Si;No;No;Si;;;;;;Si;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;;;Si;Si;Si;Plan Federal (viv terminadas 37 (2010) en construccion 200 / PROMEBA (terminado entubamiento Arroyo Maciel y estacion de bombeo / Mejor vivir 100 mejoramientos en B. San Martin / Red de agua y cloacas 50% aprox;Si;No;Si;;;;;;;;;;;;;;;;;0040012;Validacion y/o completamiento
004;0013;13;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Jardín de América;;;1989;0,60;34;Asentamiento precario;;;;Otero, Bolivar, Chivilcoy y Soreda;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura parcial;;Sin dato;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;Si;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;Si;11178;;;;Si;;Agua + Trabajo;;;;;;;;;;;;;;;;;;;;0040013;Validacion y/o completamiento
004;0014;14;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;La Esperanza;;;1988;0,60;16;Asentamiento precario;;;;Chivilcoy, Tres de Arroyo, Darwin y San Nicolas;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura parcial;;Sin dato;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Si;;Agua + Trabajo;;;;;;;;;;;;;;;;;;;;0040014;Validacion y/o completamiento
004;0015;15;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;La Saladita;;;2007;1,60;48;Asentamiento precario;;;;Cucha Cucha, Edison, Agrelo y Genova;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Cobertura parcial;;Sin dato;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Si;;Agua + Trabajo;;;;;;;;;;;;;;;;;;;;0040015;Validacion y/o completamiento
004;0016;16;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;La Tierrita;;;1970;3,60;262;Villa;;;;El Salvador y Cnel La Fuente (lateral Cementerio) ;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura total;;Cobertura total;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040016;Validacion y/o completamiento
004;0017;17;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Lealtad y Justicia;;;1987;18,40;150;Villa;;;;Lobos, Autop Bs. As. - La Plata, Bahia Blanca, Pedro, Lomas de Zamora y Pino;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Cobertura parcial;;Sin dato;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040017;Validacion y/o completamiento
004;0018;18;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Luján;;;1950;4,90;600;Villa;;;;Arroyo, Lucena, Deheza, Heredia, Villa del Lujan, Lafuente, Pergamino, Heredia;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Cobertura parcial;;Cobertura parcial;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Si;Si;;Plan Federal (viviendas terminadas 14 -2012-, en construccion 10 viv.) / Entubamiento del Arroyo Sarandi (400m) / mejor vivir (50  mejoramientos);;;;;;;;;;;;;;;;;;;;0040018;Validacion y/o completamiento
004;0019;19;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Lynch;;;0;4,40;132;Villa;;;;Camino Gral Belgrano, Cnel Lynch, Calle 177;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040019;Validacion y/o completamiento
004;0020;20;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Modelo;;;1989;1,90;94;Villa;;;;Vias FFCC, San Juan;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Cobertura parcial;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Si;Si;;Agua + Trabajo / Mejor vivir (50 mejoramientos);;;;;;;;;;;;;;;;;;;;0040020;Validacion y/o completamiento
004;0021;21;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Nueva Ana;;;1988;15,50;439;Asentamiento precario;;;;Ciudadela, Gardel, Ramallo, Sturla, Casazza, Gardel, Beazley, Colombres, Zarate, Colonia, Salto y Colombres;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura total;;Cobertura total;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040021;Validacion y/o completamiento
004;0022;22;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;Villa Dominico;Nueva Ana 2;;;1987;7,70;128;Villa;;;;"Auchan (Wall Mart), Nueva Ana 3, Washington; Nueva Ana ";;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura total;;Cobertura total;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040022;Validacion y/o completamiento
004;0023;23;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Nueva Ana 3;;;1999;7,10;393;Villa;;;;Acceso Sudeste, Otero, San Nicolás, Altolaguirre y B° Nueva Ana 2;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura total;;Cobertura total;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040023;Validacion y/o completamiento
004;0024;24;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Paraiso/Monserrat;;;1989;2,30;30;Asentamiento precario;;;;Salto, La Blanqueada, Zarate y Baradero;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura total;;Sin dato;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040024;Validacion y/o completamiento
004;0025;25;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Rancho Grande San Lorenzo;;;0;9,60;304;Asentamiento precario;;;;Bahia Blanca, Autop. Bs. As. - La Plata, Nahuel Huapi, Las Flores, Sevilla, Martin Fierro, Robles, Las Flores y Goyena;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Cobertura parcial;;Sin dato;;Sin dato;Cobertura total;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040025;Validacion y/o completamiento
004;0026;26;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;El Fortin (parte);;;decada del 90 o anterior;4,40;200;Villa;;;;Valparaiso, Torcuato di Tella, Molinedo y Chile;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040026;Validacion y/o completamiento
004;0027;27;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;San Jorge;;;1985;3,40;70;Asentamiento precario;;;;Zarate, Colonia, Obarrio y Baradero;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura total;;Cobertura total;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040027;Validacion y/o completamiento
004;0028;28;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;San Juan;;;1988;0,80;42;Asentamiento precario;;;;Martinto, Arredondo, Yapeyu y Larralde ;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura total;;Cobertura total;;Cobertura total;Cobertura total;;;;;;;;;;;;;;;;;;;Si;Si;Sin dato;Sin dato;Sin dato;Sin dato;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;0040028;Validacion y/o completamiento
004;0029;29;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;Dock Sud;Santa Catalina;;;1986;4,20;130;Asentamiento precario;;;;Debendetti, Sande, Ayolas, Beguiristein, Diaz de Solis y Autopista Bs. As. - La Plata ;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura parcial;;Sin dato;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;Si;;Agua + Trabajo ;;;;;;;;;;;;;;;;;;;;0040029;Validacion y/o completamiento
004;0030;30;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Diamante;;;0;1,00;76;Villa;;;;Ayolas, Predio Privado, Diaz de Solis y Campaña;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;Si;;veredas, canalización de desagues por cooperativas;;;;;;;;;;;;;;;;;;;;0040030;Validacion y/o completamiento
004;0031;31;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Sin Nombre 2;;;0;3,10;127;Asentamiento precario;;;;Mendez, Caxaraville, Corvalan, Campichuelo, Pje. 14 de Septiembre, Camacua, Corvalan y Camino Gral. Belgrano;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura total;;Cobertura parcial;;Cobertura total;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040031;Validacion y/o completamiento
004;0032;32;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Sin Nombre 3;;;0;0,40;;Asentamiento precario;;;;Debenedetti, Suarez, Ayolas y Ocantos;;No corresponde inscripción;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura parcial;;Sin dato;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;Si;;;;;;Si;14250;;No;;Si;;Agua + Trabajo;;;;;;;;;;;;;;;;;no reune condiciones de inscripción;;Parcela vacia;0040032;No corresponde inscripcion
004;0033;33;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Sin Nombre 4;;;0;0,60;37;Asentamiento precario;;;;Chivilcoy, San Isidro, Darwin y Bolivar;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura parcial;;Sin dato;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040033;Validacion y/o completamiento
004;0034;34;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Sin Nombre 5;;;0;1,30;77;Asentamiento precario;;;;Magdalena, Lucena, Chascomus y Lafuente;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura total;;Sin dato;;Cobertura parcial;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040034;Validacion y/o completamiento
004;0035;35;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Sin Nombre 6;;;0;0,30;32;Villa;;;;Pitagoras, Heredia y Supiciche;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura parcial;;Sin dato;;Cobertura parcial;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040035;Validacion y/o completamiento
004;0036;36;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Sin Nombre 7;;;0;0,50;27;Asentamiento precario;;;;Acha, Carabelas, Madariaga y Cangallo. ;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura parcial;;Sin dato;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040036;Validacion y/o completamiento
004;0037;37;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Sin Nombre 8;;;0;1,70;66;Villa;;;;Chascomus, Casacuberta, Boul. De los Italianos, De la Serna, Matanza y De la Serna;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura total;;Cobertura parcial;;Cobertura total;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040037;Validacion y/o completamiento
004;0038;;;;01/01/2012;sin dato;sin dato;;;sin dato;;;0;0,00;;sin dato;;;;sin dato;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040038;Validacion y/o completamiento
004;0039;39;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Sin Nombre 10;;;0;1,20;84;Asentamiento precario;;;;Ocantos, Diaz de Solis, Sande y Ayolas;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura parcial;;Sin dato;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;Si;;Agua + Trabajo;;;;;;;;;;;;;;;;;;;;0040039;Validacion y/o completamiento
004;0040;40;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Sin Nombre 11;;;0;1,20;75;Asentamiento precario;;;;Washington, San Isidro, Aguirre y Gardel;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura parcial;;Sin dato;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;Si;;Agua + Trabajo;;;;;;;;;;;;;;;;;;;;0040040;Validacion y/o completamiento
004;0041;41;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Sin Nombre 12;;;0;1,70;120;Villa;;;;Suipacha, Predio Privado, San Lorenzo y Pinto;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura parcial;;Cobertura parcial;;Cobertura parcial;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040041;Validacion y/o completamiento
004;0042;42;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Sin Nombre 13;;;0;1,80;139;Villa;;;;Predio Privado, Lucena, Pico y Celedonio Flores;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040042;Validacion y/o completamiento
004;0043;43;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Sin Nombre 14;;;0;0,30;36;Asentamiento precario;;;;Darwin, Soreda, Juan B Justo y Baradero;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura parcial;;Sin dato;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;No;;Si;;Agua + Trabajo;;;;;;;;;;;;;;;;;;;;0040043;Validacion y/o completamiento
004;0044;44;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Sin Nombre 15;;;0;1,60;44;Villa;;;;Martin Garcia, Lucena,  Pitagoras y O´Higgins;;Mapeo preliminar;;;;;;;;;;;;;;;Sin dato;;Cobertura total;Cobertura parcial;;Sin dato;;Sin dato;Cobertura total;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040044;Validacion y/o completamiento
004;0045;45;;;31/10/2014;Eduardo Hagopian;Secretaria de obras y servicios publicos;Avellaneda;;Madariaga;;;2000;2,80;70;Asentamiento precario;;;;Pitagoras entre Madariaga y Villa de Lujan;sobre borde del FFCC exBelgrano;Mapeo preliminar;;;;;Próximo al barrio;;;;;;;;;;Sin dato;;Sin dato;Sin dato;;Sin dato;;Sin dato;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Si;;;Plan Federal (50 viv entregadas);;;;;;;;;;;;;;;;;;;;0040045;Validacion y/o completamiento
